RewardID	原石	摩拉	冒险阅历	角色经验	好感经验	树脂	Reward道具1ID	Reward道具1数量	Reward道具2ID	Reward道具2数量	Reward道具3ID	Reward道具3数量	Reward道具4ID	Reward道具4数量	Reward道具5ID	Reward道具5数量	Reward道具6ID	Reward道具6数量	Reward道具7ID	Reward道具7数量	Reward道具8ID	Reward道具8数量	Reward道具9ID	Reward道具9数量	产出来源类型	每日产出次数上限	历史产出次数上限	活动产出次数上限
230007							201	40	102	500	107007	1	52423	1	52442	1	104003	3	104013	5	202	50000			74		1	
230008							104161	1	104002	2	104013	2	202	10000	112035	3	0	0	0	0	0	0			74		1	
230009							104111	1	104002	2	104013	2	202	10000	0	0	0	0	0	0	0	0			74		1	
230011							104111	1	104002	2	104013	2	202	10000	0	0	0	0	0	0	0	0			74		1	
230012							104112	1	104002	2	104013	2	202	10000	0	0	0	0	0	0	0	0			74		1	
230013							104152	1	104002	2	104013	2	202	10000	0	0	0	0	0	0	0	0			74		1	
230014							104152	1	104002	2	104013	2	202	10000	0	0	0	0	0	0	0	0			74		1	
230015							104111	1	104002	2	104013	2	202	10000	0	0	0	0	0	0	0	0			74		1	
230018							104003	2	104013	5	107006	3	0	0	0	0	0	0	0	0	0	0			74		1	
230019							104003	4	104013	10	107007	3	0	0	0	0	0	0	0	0	0	0			74		1	
230020							104003	6	104013	15	202	80000	0	0	0	0	0	0	0	0	0	0			74		1	
230021							104003	8	104013	20	202	150000	0	0	0	0	0	0	0	0	0	0			74		1	
230030							104162	1	104002	2	104013	2	202	10000	0	0	0	0	0	0	0	0			74		1	
230031							104122	1	104002	2	104013	2	202	10000	0	0	0	0	0	0	0	0			74		1	
230032							104172	1	104002	2	104013	2	202	10000	0	0	0	0	0	0	0	0			74		1	
230050							104152	1	104002	2	104013	2	202	10000	0	0	0	0	0	0	0	0			74		1	
230051							104112	1	104002	2	104013	2	202	10000	0	0	0	0	0	0	0	0			74		1	
230052							104162	1	104002	2	104013	2	202	10000	0	0	0	0	0	0	0	0			74		1	
230053							104172	1	104002	2	104013	2	202	10000	0	0	0	0	0	0	0	0			74		1	
230500							0	0	104002	2	104013	2	202	10000	0	0	0	0	0	0	0	0			74		1	
230501							0	0	104002	2	104013	2	202	10000	0	0	0	0	0	0	0	0			74		1	
240001							201	50																	72		1	
240002							118001	1																	67	1		
240003							202	1000																	1509	10		
240004							202	1000																	1510	10		
241001							210003	1																	73		1	
241002							210004	1																	73		1	
241003							210005	1																	73		1	
241004							210006	1																	73		1	
241005							210007	1																	73		1	
241006							210008	1																	73		1	
241007							210009	1																	73		1	
241008							210010	1																	73		1	
241009							210011	1																	73		1	
241010							210012	1																	73		1	
241011							210013	1																	73		1	
241012							210014	1																	73		1	
241013							210015	1																	73		1	
241014							210016	1																	73		1	
241015							210017	1																	73		1	
241016							210018	1																	73		1	
241017							210019	1																	73		1	
241018							210020	1																	73		1	
241019							210038	1																	73		1	
241020							210039	1																	73		1	
241021							210040	1																	73		1	
241022							210043	1																	73		1	
241023							210044	1																	73		1	
241024							210045	1																	73		1	
241025							210046	1																	73		1	
241026							210053	1																	73		1	
241027							210054	1																	73		1	
241028							210058	1																	73		1	
241029							210059	1																	73		1	
241030							210063	1																	73		1	
241031							210069	1																	73		1	
241032							210070	1																	73		1	
241033							210073	1																	73		1	
300001	1																								9			
311001							107010	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0			88	5		
311101							224	1	102	200	104013	10	202	50000	0	0	0	0	0	0	0	0			89		1	
311102							224	1	102	200	104013	10	202	50000	0	0	0	0	0	0	0	0			89		1	
311103							104003	5	102	200	104013	10	202	50000	0	0	0	0	0	0	0	0			89		1	
311104							221017	1	102	200	104013	10	202	50000	0	0	0	0	0	0	0	0			89		1	
311105							224	2	102	200	104013	10	202	50000	0	0	0	0	0	0	0	0			89		1	
311106							223	2	102	200	104013	10	202	50000	0	0	0	0	0	0	0	0			89		1	
311107							104003	5	102	200	104013	10	202	50000	0	0	0	0	0	0	0	0			89		1	
311108							101105	1	102	200	104013	10	202	50000	0	0	0	0	0	0	0	0			89		1	
311109							210056	1	102	200	104013	10	202	50000	0	0	0	0	0	0	0	0			89		1	
311110							221011	1	102	200	104013	10	202	50000	0	0	0	0	0	0	0	0			89		1	
311111							104319	1	102	200	104013	10	202	50000	0	0	0	0	0	0	0	0			89		1	
311112							140006	1	102	200	104013	10	202	50000	0	0	0	0	0	0	0	0			89		1	
450001							61341	1	104003	2	202	10000	201	50	0	0	0	0	0	0	0	0			7		1	
450002							63321	1	104013	6	202	15000	201	50	0	0	0	0	0	0	0	0			7		1	
450003							51342	1	104003	3	202	20000	201	50	0	0	0	0	0	0	0	0			7		1	
450004							101104	1	104013	8	202	25000	201	100	0	0	0	0	0	0	0	0			7		1	
450005							62422	1	104003	4	202	30000	201	100	0	0	0	0	0	0	0	0			7		1	
450006							74432	1	104013	10	202	35000	201	100	0	0	0	0	0	0	0	0			7		1	
450007							74422	1	104003	5	202	40000	201	150	0	0	0	0	0	0	0	0			7		1	
450008							75543	1	104013	12	202	45000	201	150	0	0	0	0	0	0	0	0			7		1	
450009							75523	1	104003	6	202	50000	201	150	0	0	0	0	0	0	0	0			7		1	
450101							102	100	202	5000	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450102							102	100	202	5000	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450103							102	100	61231	1	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450104							102	100	61251	1	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450201							102	100	61211	1	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450202							102	100	63211	1	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450203							102	100	63241	1	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450204							102	100	104002	4	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450205							102	100	100064	5	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450206							102	100	104013	2	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450207							102	100	63231	1	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450301							102	100	202	15000	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450302							102	100	51332	1	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450303							102	100	51322	1	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450304							102	100	104013	4	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450305							102	100	101001	10	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450306							102	100	100061	5	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450307							102	100	104002	8	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450308							102	100	51312	1	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450401							102	100	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450402							102	100	107006	1	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450403							102	100	56322	1	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450404							102	100	104003	3	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450405							102	100	100062	5	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450406							102	100	104003	3	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450407							102	100	104013	6	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450408							102	100	202	20000	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450409							102	100	56352	1	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450410							102	100	56332	1	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450501							102	100	202	25000	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450502							102	100	56312	1	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450503							102	100	108026	5	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450504							102	100	202	25000	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450505							102	100	104013	6	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450506							102	100	104013	6	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450507							102	100	104003	3	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450508							102	100	107006	1	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450509							102	100	202	25000	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450510							102	100	62352	1	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450601							102	100	57412	1	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450602							102	100	57442	1	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450603							102	100	104013	8	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450604							102	100	202	30000	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450605							102	100	104003	4	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450606							102	100	104013	8	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450607							102	100	57432	1	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450608							102	100	104003	4	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450609							102	100	104003	4	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450610							102	100	57422	1	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450611							102	100	202	30000	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450612							102	100	202	30000	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450701							102	100	104003	4	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450702							102	100	104143	1	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450703							102	100	202	40000	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450704							102	100	74442	1	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450705							102	100	104003	4	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450706							102	100	74412	1	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450707							102	100	104113	1	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450708							102	100	104153	1	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450709							102	100	104163	1	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450710							102	100	104123	1	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450711							102	100	74452	1	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450712							102	100	104173	1	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450713							102	100	104013	8	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450801							102	100	202	50000	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450802							102	100	104003	5	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450803							102	100	104003	5	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450804							102	100	224	1	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450805							102	100	104003	5	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450806							102	100	104013	10	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450807							102	100	75553	1	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450808							102	100	104013	10	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450809							102	100	104013	10	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450810							102	100	104003	5	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450811							102	100	107009	1	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450812							102	100	202	50000	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450813							102	100	202	50000	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450901							102	100	104003	5	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450902							102	100	107009	1	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450903							102	100	224	1	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450904							102	100	104003	5	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450905							102	100	104003	5	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450906							102	100	202	50000	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450907							102	100	75533	1	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450908							102	100	104013	10	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450909							102	100	104013	10	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450910							102	100	202	50000	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
450911							102	100	202	50000	0	0	0	0	0	0	0	0	0	0	0	0			7		1	
470001							201	30	104301	3	104304	3	104307	3	0	0	0	0	0	0	0	0			63			1
470002							201	30	104310	3	104313	3	104316	3	0	0	0	0	0	0	0	0			63			1
470003							201	30	202	40000	0	0	0	0	0	0	0	0	0	0	0	0			63			1
470004							201	30	104002	3	104003	3	0	0	0	0	0	0	0	0	0	0			63			1
470005							201	30	104012	6	104013	6	0	0	0	0	0	0	0	0	0	0			63			1
470006							201	30	202	20000	104003	4	0	0	0	0	0	0	0	0	0	0			63			1
470007							201	30	202	20000	104013	8	0	0	0	0	0	0	0	0	0	0			63			1
480001							201	20																	62			1
480002							104002	6																	62			1
480003							104013	3																	62			1
480004							202	15000																	62			1
490001							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			60			1
490002							201	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0			60			1
490003							201	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0			60			1
490004							201	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0			60			1
490005							104112	1	104002	2	0	0	0	0	0	0	0	0	0	0	0	0			60			1
490006							104152	1	104002	4	0	0	0	0	0	0	0	0	0	0	0	0			60			1
490007							104162	1	104003	2	0	0	0	0	0	0	0	0	0	0	0	0			60			1
490008							202	50000	104003	4	0	0	0	0	0	0	0	0	0	0	0	0			60			1
490009							104122	1	104013	1	0	0	0	0	0	0	0	0	0	0	0	0			60			1
490010							104142	1	104013	2	0	0	0	0	0	0	0	0	0	0	0	0			60			1
490011							104172	1	104013	4	0	0	0	0	0	0	0	0	0	0	0	0			60			1
490012							202	50000	104013	8	0	0	0	0	0	0	0	0	0	0	0	0			60			1
490013							104013	8	104003	4	0	0	0	0	0	0	0	0	0	0	0	0			60			1
490014							102	300	104002	15	0	0	0	0	0	0	0	0	0	0	0	0			60			1
122114							100484	1																	38			
500000							100057	2	0	0															38	1		
500001							108007	3	0	0															38	1		
500002							108008	3	0	0															38	1		
500003							108009	3	0	0															38	1		
500004							100078	10	0	0															38	1		
500008							100001	9	0	0															38	1		
500009							100056	4	0	0															38	1		
500010							100012	10	0	0															38	1		
500011							100001	9	0	0															38	1		
500012							100001	9	0	0															38	1		
500013							100024	4	0	0															38	1		
500014							108046	1	0	0															38	1		
500015							100023	8	0	0															38	1		
500016							100001	18	0	0															38	1		
500017							112006	3	0	0															38	1		
500018							108057	2	0	0															38	1		
500019							100024	6	0	0															38	1		
500020							100021	12	0	0															38	1		
500021							112014	2	0	0															38	1		
500022							108026	3	0	0															38	1		
500023							100057	4	0	0															38	1		
500024							100002	12	0	0															38	1		
500025							112005	4	0	0															38	1		
500026							108008	6	0	0															38	1		
500027							100012	6	0	0															38	1		
500028							100051	6	0	0															38	1		
500029							112002	2	0	0															38	1		
500030							110011	1	110005	1															38	1		
500031							111010	2	0	0															38	1		
500032							111008	2	0	0															38	1		
500033							111006	2	0	0															38	1		
500034							3001	1	0	0															38	1		
500035							202	2000	0	0															38	1		
500036							202	1000	0	0															38	1		
500100							100057	2	0	0															38	1		
500101							100057	2	108017	1															38	1		
500102							202	3000	0	0															38	1		
500103							202	1000	0	0															38	1		
500104							108035	1	108036	1															38	1		
500105							108081	2	0	0															38	1		
500106							202	1000	108090	2															38	1		
500107							202	1000	0	0															38	1		
500108							202	2000	0	0															38	1		
500109							202	3000	0	0															38	1		
500110							100029	2	0	0															38	1		
500111							202	2000	0	0															38	1		
500112							202	800	0	0															38	1		
500113							202	1200	0	0															38	1		
500114							202	1600	0	0															38	1		
500115							202	2000	0	0															38	1		
500116							202	2400	0	0															38	1		
500117							202	2800	0	0															38	1		
500118							202	3200	100058	1															38	1		
500119							202	3600	100028	1															38	1		
500120							202	4000	100058	2															38	1		
500121							202	4400	100028	2															38	1		
500122							202	4800	100028	3															38	1		
500123							202	200	0	0															38	1		
500124							202	400	0	0															38	1		
500125							202	600	0	0															38	1		
500126							202	1000	0	0															38	1		
500127							202	5000	0	0															38	1		
500128							202	1000	0	0															38	1		
500129							202	5000	0	0															38	1		
500130							202	1000	0	0															38	1		
500131							202	5000	0	0															38	1		
500132							202	1800	101003	1															38	1		
500133							202	1800	101002	1															38	1		
500134							202	1800	0	0															38	1		
500135							202	1200	101002	3															38	1		
500136							202	1200	101002	1															38	1		
500137							202	1000	0	0															38	1		
500138							202	2000	0	0															38	1		
500140							202	1600	112035	3															38	1		
500141							202	2000	0	0															38	1		
500142							202	3000	0	0															38	1		
500143							202	400	100024	1															38	1		
500144							202	400	100029	1															38	1		
500145							202	400	100031	1															38	1		
500146							202	1000	108009	2															38	1		
501000							108067	1	109206	1															38	1		
501001							108066	1	0	0															38	1		
501002							108067	1	109205	1															38	1		
551001							108012	4																	3		1	
551002							104002	7																	3		1	
551003							100023	3																	3		1	
551004							100023	5																	3		1	
551005							108096	4																	3		1	
551006							100025	6																	3		1	
551007							104002	7																	3		1	
551008							100411	1																	3		1	
551009							11201	3																	3		1	
551010							100197	1																	3		1	
551011							100201	1																	3		1	
551012							108075	4																	3		1	
551013							100183	1																	3		1	
551014							108029	4																	3		1	
551015							100188	1																	3		1	
551016							108064	3																	3		1	
551017							100061	6																	3		1	
551018							15201	1																	3		1	
551019							108009	4																	3		1	
551020							61210	1																	3		1	
551021							100207	1																	3		1	
551022							104002	3																	3		1	
551023							100001	5																	3		1	
551024							104001	7																	3		1	
551025							100182	1																	3		1	
551026							100413	1																	3		1	
551027							62251	1																	3		1	
551028							100208	1																	3		1	
551029							100073	5																	3		1	
551030							109418	1																	3		1	
551031							11301	1																	3		1	
551032							104002	3																	3		1	
551033							100073	4																	3		1	
551034							100084	4																	3		1	
551035							104002	3																	3		1	
551036							82413	1																	3		1	
551037							104003	4																	3		1	
551038							13303	1																	3		1	
551039							60351	1																	3		1	
551040							71432	1																	3		1	
551041							111008	4																	3		1	
552001							100078	5																	3		1	
552002							100084	5																	3		1	
552003							52311	1																	3		1	
552004							104302	1																	3		1	
552005							104002	7																	3		1	
552006							58341	1																	3		1	
552007							11304	1																	3		1	
552008							108072	4																	3		1	
552009							108076	4																	3		1	
552010							108023	3																	3		1	
552011							101001	6																	3		1	
552012							100399	1																	3		1	
552013							104011	4																	3		1	
552014							108078	4																	3		1	
552015							108093	4																	3		1	
552016							100434	1																	3		1	
552017							104012	3																	3		1	
552018							100024	5																	3		1	
552019							100002	4																	3		1	
552020							61220	1																	3		1	
552021							104305	1																	3		1	
552022							100030	5																	3		1	
552023							57341	1																	3		1	
552024							104162	1																	3		1	
552025							60240	1																	3		1	
552026							100028	4																	3		1	
552027							101001	8																	3		1	
552028							100402	1																	3		1	
552029							100078	7																	3		1	
552030							100083	3																	3		1	
552031							100088	8																	3		1	
552032							100011	6																	3		1	
552033							104002	3																	3		1	
552034							100084	5																	3		1	
552035							100403	1																	3		1	
552036							100178	1																	3		1	
552037							104002	5																	3		1	
552038							100055	4																	3		1	
552039							104011	5																	3		1	
552040							104002	4																	3		1	
552041							100027	5																	3		1	
552042							100073	5																	3		1	
552043							11201	2																	3		1	
552044							100033	3																	3		1	
552045							100400	1																	3		1	
552046							104002	4																	3		1	
552047							100081	5																	3		1	
552048							55220	1																	3		1	
552049							100084	4																	3		1	
552050							100051	6																	3		1	
552051							100031	3																	3		1	
552052							108026	4																	3		1	
552053							108090	4																	3		1	
552054							100405	1																	3		1	
552055							100034	5																	3		1	
552056							104001	7																	3		1	
552057							11306	1																	3		1	
552058							104317	1																	3		1	
552059							104314	1																	3		1	
552060							104311	1																	3		1	
610001							201	100	202	15000															71		1	
610002							201	100	202	15000															71		1	
610003							201	100	202	15000															71		1	
610004							201	100	202	15000															71		1	
610005							201	100	202	15000															71		1	
610006							201	100	202	15000															71		1	
610007							201	100	202	15000															71		1	
610008							201	100	202	15000															71		1	
610009							201	50	202	15000															44			
610010							201	50	202	15000															44			
610011							201	50	202	15000															44			
610012							201	50	202	15000															44			
610021							201	100	202	20000															71		1	
610022							201	100	202	20000															71		1	
610023							201	100	202	20000															71		1	
610024							201	100	202	20000															71		1	
610025							201	100	202	20000															71		1	
610026							201	100	202	20000															71		1	
610027							201	100	202	20000															71		1	
610028							201	100	202	20000															71		1	
610029							201	50	202	20000															44			
610030							201	50	202	20000															44			
610031							201	50	202	20000															44			
610032							201	50	202	20000															44			
610041							201	100	202	25000															71		1	
610042							201	100	202	25000															71		1	
610043							201	100	202	25000															71		1	
610044							201	100	202	25000															71		1	
610045							201	100	202	25000															71		1	
610046							201	100	202	25000															71		1	
610047							201	100	202	25000															71		1	
610048							201	100	202	25000															71		1	
610049							201	50	202	25000															44			
610050							201	50	202	25000															44			
610051							201	50	202	25000															44			
610052							201	50	202	25000															44			
621001							202	5000	104002	3	104001	4	104013	4	117001	1									71		1	
621002							202	5000	104002	3	104001	4	104013	4	117001	1									71		1	
621003							202	5000	104002	3	104001	4	104013	4	117001	1									71		1	
621004							202	5000	104002	3	104001	4	104013	4	117001	1									71		1	
621005							202	5000	104002	3	104001	4	104013	4	117001	1									71		1	
621006							202	5000	104002	3	104001	4	104013	4	117001	1									71		1	
621007							202	10000	104002	5	104001	6	104013	4	117001	1									71		1	
621008							202	10000	104002	5	104001	6	104013	4	117001	1									71		1	
621009							202	10000	104002	5	104001	6	104013	4	101105	1									71		1	
621010							202	10000	104002	5	104001	6	104013	4	117001	1									71		1	
621011							202	10000	104002	5	104001	6	104013	4	117001	1									71		1	
621012							202	10000	104002	5	104001	6	104013	4	117002	1									71		1	
621013							202	15000	104002	6	104001	8	104013	5	117001	1									71		1	
621014							202	15000	104002	6	104001	8	104013	5	117001	1									71		1	
621015							202	15000	104002	6	104001	8	104013	5	117002	1									71		1	
621016							202	15000	104002	6	104001	8	104013	5	117001	1									71		1	
621017							202	15000	104002	6	104001	8	104013	5	117002	1									71		1	
621018							202	15000	104002	6	104001	8	104013	5	117003	1									71		1	
621019							202	20000	104002	7	104001	10	104013	5	117001	1									71		1	
621020							202	20000	104002	7	104001	10	104013	5	117002	1									71		1	
621021							202	20000	104002	7	104001	10	104013	5	117003	1									71		1	
621022							202	20000	104002	7	104001	10	104013	5	117001	1									71		1	
621023							202	20000	104002	7	104001	10	104013	5	117002	1									71		1	
621024							202	20000	104002	7	104001	10	104013	5	117003	1									71		1	
621025							202	20000	104003	2	104002	3	104013	5	117002	1									44			
621026							202	20000	104003	2	104002	3	104013	5	117002	1									44			
621027							202	20000	104003	2	104002	3	104013	5	117003	1									44			
621028							202	25000	104003	2	104002	3	104013	6	117002	1									44			
621029							202	25000	104003	2	104002	3	104013	6	117002	1									44			
621030							202	25000	104003	2	104002	3	104013	6	117003	1									44			
621031							202	30000	104003	2	104002	4	104013	6	117002	1									44			
621032							202	30000	104003	2	104002	4	104013	6	117002	1									44			
621033							202	30000	104003	2	104002	4	104013	6	117003	1									44			
621034							202	40000	104003	2	104002	4	104013	7	117002	1									44			
621035							202	40000	104003	2	104002	4	104013	7	117002	1									44			
621036							202	40000	104003	2	104002	4	104013	7	117003	1									44			
750000							104302	5																	55			
750001							104305	5																	55			
750002							104308	5																	55			
750003							104303	5																	55			
750004							104306	5																	55			
750005							104309	5																	55			
750010							104311	5																	55			
750011							104314	5																	55			
750012							104317	5																	55			
750013							104312	5																	55			
750014							104315	5																	55			
750015							104318	5																	55			
800001							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800002							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800003							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800004							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800005							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800006							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800007							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800008							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800009							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800010							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800011							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800012							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800013							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800014							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800015							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800016							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800017							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800018							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800019							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800020							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800021							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800022							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800023							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800024							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800025							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800026							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800027							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800028							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800029							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800030							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800031							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800032							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800033							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800034							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800035							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800036							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800037							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800038							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800039							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800040							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800041							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800042							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800043							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800044							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800045							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800046							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800047							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800048							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800049							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800050							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800051							201	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800052							201	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
800053							201	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0			68		1	
