ID	名称$text_name_Name	Prefab路径	Prefab_Remote路径	Controller路径	Controller_Remote路径	默认阵营	类型	描述	JSON名称	能否移动	是否有音响	是否能装备	能否交互	视距等级	服务器脚本	ItemJSON名称	联机动态属性ID	ChainID
70310005	水重力机关测试	ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Common_Property_Ani_Prop_FireBasin_01				5001	19	水重力机关测试	GearWater		1					Default_Item		
70310006	制作料理	ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Common_Property_Ani_Prop_Cooking_01				5001	19	烹饪锅 锥形	SceneObj_Environment_FireMaterial_CookingPot		1				SetGadgetState	Default_Item		
70310007	竞技场守卫	ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Common_Property_Prop_PowerOffGuardian_01				5001	19	竞技场守卫	SceneObj_Environment_Other_AreaGuardian		1					Default_Item		
70310008	隐形地板	ART/Others/SceneObj/SceneObj_Item_InvisibleFloor				5001	19	隐形地板								Default_Item		
70310009	制作料理	ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Common_Property_Ani_Prop_Cooking_02				5001	19	烹饪锅 横架	SceneObj_Environment_FireMaterial_CookingPot02		1				SetGadgetState	Default_Item		
70310010	制作料理	ART/Others/SceneObj/SceneObj_Item_Cooking03				5001	19	烹饪锅 无模型	SceneObj_Environment_FireMaterial_CookingPot_NoLight		1				SetGadgetState	Default_Item		
70310011	不灭火盆	ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Common_Property_Ani_Prop_ImmortalFire_01				5001	19	不灭火盆	SceneObj_Environment_FireMaterial_ImmortalFire		1				ImmortalFire	Default_Item		
70310012	火把迷阵基座	ART/Others/SceneObj/SceneObj_Gear_TorchPuzzle_Base				5001	19	火把迷阵基座	SceneObj_Gear_TorchPuzzle_Base		1					Default_Item		
70310013	岩浮板	ART/Others/SceneObj/SceneObj_Item_Property_Prop_FlyingStone_01				5001	19	岩浮板	SceneObj_Environment_Rock_FlyFloor		1					Default_Item		
70310014	璃月港烤炉	ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Ly_Property_Ani_Prop_LYG_YJT_Griller_01				5001	19	璃月港烤炉	SceneObj_Environment_FireMaterial_CookingPot_LYG_YGriller_01		1				SetGadgetState	Default_Item		
70310015	高脚火盆（热源）	ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Common_Property_Ani_Prop_FireBasin_01				5001	19	高脚火盆（热源）	SceneObj_Environment_FireMaterial_FireBasinSnowMountain		1				SetGadgetState	Default_Item		
70310016	隐形地板 方形	ART/Others/Gadget/SceneObject/Prop/SceneObj_Indoor_Ly_Property_Prop_EmptyFloor_01				5001	19	隐形地板 方形								Default_Item		
70310017	古代热源	ART/Others/Gadget/SceneObject/Gear/SceneObj_Area_Common_Property_Ani_Prop_AncientHeatSource_01				1001	19	古代热源	SceneObj_Area_Common_Property_Ani_Prop_AncientHeatSource_01		1				SetGadgetState	Default_Item		
70310018	制作料理	ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Common_Property_Ani_Prop_Cooking_01				5001	19	烹饪锅 锥形（热源）	SceneObj_Environment_FireMaterial_CookingPotSnowMountain		1				SetGadgetState	Default_Item		
70310019	制作料理	ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Common_Property_Ani_Prop_Cooking_02				5001	19	烹饪锅 横架（热源）	SceneObj_Environment_FireMaterial_CookingPotSnowMountain02		1				SetGadgetState	Default_Item		
70310020	岩浮板	ART/Others/Gadget/SceneObject/Stone/SceneObj_Area_Ly_Property_Stone_FlyingStone_01_MovePlatform				5001	32	岩浮板（移动平台）	SceneObj_Environment_Rock_FlyFloorBlue_MovePlatform	1	1			1	SetGadgetState	Default_Item		
70310021	古代热源-嘲讽外壳	ART/Others/Gadget/SceneObject/Gear/SceneObj_Area_Common_Property_Ani_Prop_AncientHeatSource_02				3001	19	古代热源-嘲讽外壳	SceneObj_Area_Common_Property_Ani_Prop_AncientHeatSource_02							Default_Item		
70310022	篝火（热源）	ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Common_Property_Ani_Prop_Bornfires_01				5001	19	篝火（热源）	SceneObj_Environment_FireMaterial_Bornfires_SnowMountain		1				SetGadgetState	Default_Item		
70310023	隐形热源	ART/Others/SkillObj/SkillObj_EmptyGadget				1001	19	隐形热源	SceneObj_Area_Ljxs_Property_Prop_InvisibleHeat_01							Default_Item		
70310024	隐形热源（限时）	ART/Others/SkillObj/SkillObj_EmptyGadget				5001	19	隐形热源（限时）	SceneObj_Area_Ljxs_Property_Prop_InvisibleHeat_02							Default_Item		
70310025	坠落冰柱发生器	ART/Others/Gadget/SceneObject/Gear/SceneObj_Stages_Property_Ani_Prop_DropIce_02_01				5001	19	坠落冰柱发生器	SceneObj_Stages_Property_Ani_Prop_DropIce_02_01					1	SetGadgetState	Default_Item		
70310026	坠落冰柱子弹	ART/Others/Gadget/SceneObject/Gear/SceneObj_Stages_Property_Ani_Prop_DropIce_02_02				5006	3	坠落冰柱子弹	SceneObj_Stages_Property_Ani_Prop_DropIce_02_02	1					SetGadgetState	Default_Item		
70310027	坠落冰柱地面	ART/Others/Gadget/SceneObject/Gear/SceneObj_Stages_Property_Ani_Prop_DropIce_02_03				5002	19	坠落冰柱地面	SceneObj_Stages_Property_Ani_Prop_DropIce_02_03						SetGadgetState	Default_Item		
70310028	古代热源-嘲讽外壳爬塔用	ART/Others/Gadget/SceneObject/Gear/SceneObj_Area_Common_Property_Ani_Prop_AncientHeatSource_02				3001	19	古代热源-嘲讽外壳爬塔用	SceneObj_Area_Common_Property_Ani_Prop_AncientHeatSource_03							Default_Item		
70310029	隐形热源（深境螺旋专用）	ART/Others/SkillObj/SkillObj_EmptyGadget				5001	19	隐形热源（深境螺旋专用）	SceneObj_Area_Ljxs_Property_Prop_InvisibleHeat_03							Default_Item		
70310030	坠落冰柱发生器（触发机关）	ART/Others/Gadget/SceneObject/Gear/SceneObj_Stages_Property_Ani_Prop_DropIce_02_01				5001	19	坠落冰柱发生器（触发机关）	SceneObj_Stages_Property_Ani_Prop_DropIce_02_04						SetGadgetState	Default_Item		
70310031	坠落冰柱子弹（触发机关）	ART/Others/Gadget/SceneObject/Gear/SceneObj_Stages_Property_Ani_Prop_DropIce_02_02				5002	3	坠落冰柱子弹（触发机关）	SceneObj_Stages_Property_Ani_Prop_DropIce_02_05	1					SetGadgetState	Default_Item		
70310032	岩浮板(不可攀爬)	ART/Others/Gadget/SceneObject/Stone/SceneObj_Area_Ly_Property_Stone_FlyingStone_01_NoClimb				5001	19	不可攀爬的岩浮板，建议需要岩浮板时隐时现时采用此Gadget	SceneObj_Environment_Rock_FlyFloorBlue		1					Default_Item		
70310033	雪山洞底低温	ART/Others/SkillObj/SkillObj_EmptyGadget				5001	19	雪山洞底低温	SnowMountain_Cave_Cold_Buff							Default_Item		
70310034	高脚火盆高亮（热源）	ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Common_Property_Ani_Prop_FireBasin_01				5001	19	高脚火盆高亮（热源）	SceneObj_Environment_FireMaterial_FireBasinSnowMountain_02		1				SetGadgetState	Default_Item		
70310035	雪山山顶低温	ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Common_Property_Prop_PeakCold_01				5001	19	雪山山顶低温	SnowMountain_Cave_Cold_Buff_02							Default_Item		
70310036	传送点卸载龙血BUFF	ART/Others/SkillObj/SkillObj_EmptyGadget				5001	19	传送点卸载龙血BUFF	SnowMountain_Remove_Dulis_Buff							Default_Item		
70310037	风花节_破碎地板	ART/Others/Gadget/SceneObject/Build/SceneObj_Stages_Property_Ani_Build_RecordFloorBreakable_01				5004	19	风花节_破碎地板	SceneObj_Stages_Property_Ani_Build_RecordFloorBreakable_01					1	SetGadgetState	Default_Item		
70310038	风花节_记忆地板	ART/Others/Gadget/SceneObject/Build/SceneObj_Stages_Property_Ani_Build_RecordFloorMemory_01				5004	19	风花节_记忆地板	SceneObj_Stages_Property_Ani_Build_RecordFloorMemory_01					1	SetGadgetState	Default_Item		
70310039	风花节_透明地板	ART/Others/Gadget/SceneObject/Build/SceneObj_Stages_Property_Ani_Build_RecordFloorTransparent_01				5004	19	风花节_透明地板	SceneObj_Stages_Property_Ani_Build_RecordFloorTransparent_01					1	SetGadgetState	Default_Item		
70310040	风花节_烫脚地板	ART/Others/Gadget/SceneObject/Build/SceneObj_Stages_Property_Build_RecordFloorBurnFeet_01				5001	19	风花节_烫脚地板	SceneObj_Stages_Property_Build_RecordFloorBurnFeet_01					1	SetGadgetState	Default_Item		
70310041	风花节_地城空气墙	ART/Others/Gadget/SceneObject/Prop/SceneObj_Level_Common_Property_Prop_WindFloraAirWall_01				5001	19	风花节_地城空气墙	SceneObj_Level_Common_Property_Prop_WindFloraAirWall_01						SetGadgetState	Default_Item		
70310042	风花节_天花板空气墙	ART/Others/Gadget/SceneObject/Prop/SceneObj_Level_Common_Property_Prop_WindFloraAirWall_02				5001	19	风花节_天花板空气墙	SceneObj_Level_Common_Property_Prop_WindFloraAirWall_02					2	SetGadgetState	Default_Item		
70310043	风花节_环形空气墙R15	ART/Others/SkillObj/SkillObj_EmptyGadget				5001	19	风花节_环形空气墙R15	SceneObj_Level_Common_Property_Prop_WindFloraAirWall_03					2	SetGadgetState	Default_Item		
70310044	风花节_地城空气墙2	ART/Others/Gadget/SceneObject/Prop/SceneObj_Level_Common_Property_Prop_WindFloraAirWall_01				5001	19	风花节_地城空气墙2	SceneObj_Level_Common_Property_Prop_WindFloraAirWall_04						SetGadgetState	Default_Item		
70310045	风花节_破碎地板01_01	ART/Others/Gadget/SceneObject/Build/SceneObj_Stages_Property_Ani_Build_RecordFloorBreakable_01_01				5004	19	风花节_破碎地板	SceneObj_Stages_Property_Ani_Build_RecordFloorBreakable_01_01					1	SetGadgetState	Default_Item		
70310046	风花节_破碎地板01_02	ART/Others/Gadget/SceneObject/Build/SceneObj_Stages_Property_Ani_Build_RecordFloorBreakable_01_02				5004	19	风花节_破碎地板	SceneObj_Stages_Property_Ani_Build_RecordFloorBreakable_01_02					1	SetGadgetState	Default_Item		
70310047	风花节_破碎地板01_03	ART/Others/Gadget/SceneObject/Build/SceneObj_Stages_Property_Ani_Build_RecordFloorBreakable_01_03				5004	19	风花节_破碎地板	SceneObj_Stages_Property_Ani_Build_RecordFloorBreakable_01_03					1	SetGadgetState	Default_Item		
70310048	风花节_记忆地板01_01	ART/Others/Gadget/SceneObject/Build/SceneObj_Stages_Property_Ani_Build_RecordFloorMemory_01_01				5004	19	风花节_记忆地板	SceneObj_Stages_Property_Ani_Build_RecordFloorMemory_01					1	SetGadgetState	Default_Item		
70310049	风花节_记忆地板01_02	ART/Others/Gadget/SceneObject/Build/SceneObj_Stages_Property_Ani_Build_RecordFloorMemory_01_02				5004	19	风花节_记忆地板	SceneObj_Stages_Property_Ani_Build_RecordFloorMemory_01					1	SetGadgetState	Default_Item		
70310050	风花节_记忆地板01_03	ART/Others/Gadget/SceneObject/Build/SceneObj_Stages_Property_Ani_Build_RecordFloorMemory_01_03				5004	19	风花节_记忆地板	SceneObj_Stages_Property_Ani_Build_RecordFloorMemory_01					1	SetGadgetState	Default_Item		
70310051	风花节_透明地板01_01	ART/Others/Gadget/SceneObject/Build/SceneObj_Stages_Property_Ani_Build_RecordFloorTransparent_01_01				5004	19	风花节_透明地板	SceneObj_Stages_Property_Ani_Build_RecordFloorTransparent_01					1	SetGadgetState	Default_Item		
70310052	风花节_透明地板01_02	ART/Others/Gadget/SceneObject/Build/SceneObj_Stages_Property_Ani_Build_RecordFloorTransparent_01_02				5004	19	风花节_透明地板	SceneObj_Stages_Property_Ani_Build_RecordFloorTransparent_01					1	SetGadgetState	Default_Item		
70310053	风花节_透明地板01_03	ART/Others/Gadget/SceneObject/Build/SceneObj_Stages_Property_Ani_Build_RecordFloorTransparent_01_03				5004	19	风花节_透明地板	SceneObj_Stages_Property_Ani_Build_RecordFloorTransparent_01					1	SetGadgetState	Default_Item		
70310054	风花节_地板空气墙	ART/Others/Gadget/SceneObject/Prop/SceneObj_Level_Common_Property_Prop_WindFloraAirWall_05				5001	19	风花节_地板空气墙	SceneObj_Level_Common_Property_Prop_WindFloraAirWall_05						SetGadgetState	Default_Item		
70310055	躲猫猫_环形空气墙	ART/Effect/SceneInteractive/Eff_Stage_SealBorder_BattleHalo_06				5001	19	躲猫猫_环形空气墙						1		Default_Item		
70310056	躲猫猫_猎人出生点	ART/Others/Gadget/SceneObject/Prop/SceneObj_Level_Common_Property_Prop_WindFloraAirWall_06				5001	19	躲猫猫_猎人出生点	SceneObj_Level_Common_Property_Prop_WindFloraAirWall_05					1	SetGadgetState	Default_Item		
70310057	躲猫猫_环形空气墙扩大	ART/Effect/SceneInteractive/Eff_Stage_SealBorder_BattleHalo_07				5001	19	躲猫猫_环形空气墙						1		Default_Item		
70310058	海岛 爱丽丝留声机	ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Common_Property_Ani_Prop_Alicegramophone_01				5001	19	海岛 爱丽丝留声机	SceneObj_Area_Common_Property_Ani_Prop_Alicegramophone_01		1					Default_Item		
70310066	躲猫猫_封顶空气墙	ART/Others/Gadget/SceneObject/Prop/SceneObj_Level_Common_Property_Prop_WindFloraAirWall_07				5001	19	躲猫猫_封顶空气墙						2	SetGadgetState	Default_Item		
70310068	复燃篝火（热源）	ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Common_Property_Ani_Prop_Bornfires_01				5001	19	躲猫猫篝火	SceneObj_Environment_FireMaterial_Bornfires_HideSeek_SnowMountain		1				SetGadgetState	Default_Item		
70310069	复燃高脚火盆（热源）	ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Common_Property_Ani_Prop_FireBasin_01				5001	19	躲猫猫火盆	SceneObj_Environment_FireMaterial_HideSeek_FireBasinSnowMountain		1				SetGadgetState	Default_Item		
70320001	旋转喷火机关	ART/Others/SceneObj/SceneObj_Gear_Spray_Fire_Rotating				5001	25	旋转喷火机关	SceneObj_Gear_Combat_Spray_Fire_Rotating		1				gear_keep_spray	Default_Item		
70320002	单面喷火机关	ART/Others/SceneObj/SceneObj_Gear_Spray_Fire				5001	25	单面喷火机关	SceneObj_Gear_Combat_Spray_Fire		1				gear_keep_spray	Default_Item		
70320003	地城循环点光源	ART/Others/SceneObj/SceneObj_Gear_Shake_Light				5001	25	地城循环点光源			1				gear_keep_spray	Default_Item		
70330001	炼金初始化	ART/Others/SkillObj/SkillObj_EmptyGadget				1001	30	炼金初始化	SceneObj_Gear_ElemForce_Initial									
70330002	炼金炉领奖台	ART/Others/SkillObj/SkillObj_EmptyGadget				1001	30	炼金炉领奖台	SceneObj_Gear_ElemForce_Operator				1					
70330003	炼金火 小	ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Md_Property_Prop_WindCream_01				5001	19	炼金火 小	SceneObj_Gear_ElemForce_Fire					2	ElementForce			
70330004	要打的搬运元素之火	ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Common_Property_Ani_Prop_FireBasin_01				5001	19	搬运元素之火	SceneObj_Gear_ElemForce_Fire_Hit					2	ElementForce			
70330010	炼金子弹	ART/Others/Gadget/SceneObject/Gear/SceneObj_Gear_ElemForce_Rock_Bullet_RockFragment				1001	3	元素之力子弹	SceneObj_Gear_ElementForce_Bullet	1				2		Default_Item		
70330011	雷元素场	ART/Others/SkillObj/SkillObj_EmptyGadget				4001	19	雷元素场	SceneObj_Gear_ElementField_ElectricController		1					Default_Item		
70330012	火元素场	ART/Others/SkillObj/SkillObj_EmptyGadget				4001	19	火元素场	SceneObj_Gear_ElementField_FireController		1					Default_Item		
70330013	冰元素场	ART/Others/SkillObj/SkillObj_EmptyGadget				4001	19	冰元素场	SceneObj_Gear_ElementField_IceController		1					Default_Item		
70330014	水元素场	ART/Others/SkillObj/SkillObj_EmptyGadget				4001	19	水元素场	SceneObj_Gear_ElementField_WaterController		1					Default_Item		
70330015	水元素场雨云	ART/Others/SkillObj/SkillObj_EmptyGadget				4001	19	水元素场雨云	ElementField_Water_HealRain		1					Default_Item		
70330017	搬运元素之岩	ART/Others/Gadget/SceneObject/Other/SceneObj_Other_Property_Prop_RockSeed				5001	19	搬运元素之岩	SceneObj_Gear_ElemForce_Rock									
70330018	元素之力子弹 岩	ART/Others/Gadget/SceneObject/Gear/SceneObj_Gear_ElemForce_Rock_Bullet_RockFragment				1001	3	元素之力子弹 岩	SceneObj_Gear_RockForce_Bullet	1						Default_Item		
70330019	岩片吸收器	ART/Others/Gadget/SceneObject/Gear/SceneObj_Gear_Property_Ani_Prop_Rockstraight_01				5001	30	岩片吸收器	SceneObj_Gear_ElemForce_Base_Rock		1		1		SetGadgetState			
70330020	元素之力子弹 岩吸收	ART/Others/SceneObj/SceneObj_Test_Element_Bullet				5001	3	元素之力子弹 岩吸收	SceneObj_Gear_ElemForce_Rock_AbsorbBullet	1								
70330021	元素之岩生成器	ART/Others/SkillObj/SkillObj_EmptyGadget				5001	19	元素之岩生成器	Element_RockSeed_Controller						SetGadgetState			
70330022	岩片本体	ART/Others/Gadget/SceneObject/Item/SceneObj_Item_Property_Prop_RockFragment_01				5001	19	岩片本体	SceneObj_Gear_ElemForce_RockSeed		1				SetGadgetState			
70330023	炼金种子生成器	ART/Others/SkillObj/SkillObj_EmptyGadget				5001	19	炼金种子生成器	Element_ElementSeed_Controller					2	SetGadgetState			
70330024	炼金炉	ART/Others/Gadget/SceneObject/Gear/SceneObj_Gear_Property_Ani_Prop_Crucible_01				1001	30	搬运元素之力地基	SceneObj_Gear_ElemForce_Base				1	2	Crucible			
70330025	炼金水 小	ART/Others/Gadget/SceneObject/Other/SceneObj_Other_Property_Prop_ChemistrySeed				5004	19	炼金水 小	SceneObj_Gear_ElemForce_Water					2	SetGadgetState			
70330026	炼金水 大	ART/Others/Gadget/SceneObject/Other/SceneObj_Other_Property_Prop_ChemistrySeed				5004	19	炼金水 大	SceneObj_Gear_ElemForce_Water_Big					2	SetGadgetState			
70330027	炼金火 小	ART/Others/Gadget/SceneObject/Other/SceneObj_Other_Property_Prop_ChemistrySeed				5004	19	炼金火 小	SceneObj_Gear_ElemForce_Fire					2	SetGadgetState			
70330028	炼金火 大	ART/Others/Gadget/SceneObject/Other/SceneObj_Other_Property_Prop_ChemistrySeed				5004	19	炼金火 大	SceneObj_Gear_ElemForce_Fire_Big					2	SetGadgetState			
70330029	炼金冰 小	ART/Others/Gadget/SceneObject/Other/SceneObj_Other_Property_Prop_ChemistrySeed				5004	19	炼金冰 小	SceneObj_Gear_ElemForce_Ice					2	SetGadgetState			
70330030	炼金冰 大	ART/Others/Gadget/SceneObject/Other/SceneObj_Other_Property_Prop_ChemistrySeed				5004	19	炼金冰 大	SceneObj_Gear_ElemForce_Ice_Big					2	SetGadgetState			
70330031	炼金雷 小	ART/Others/Gadget/SceneObject/Other/SceneObj_Other_Property_Prop_ChemistrySeed				5004	19	炼金雷 小	SceneObj_Gear_ElemForce_Electric					2	SetGadgetState			
70330032	炼金雷 大	ART/Others/Gadget/SceneObject/Other/SceneObj_Other_Property_Prop_ChemistrySeed				5004	19	炼金雷 大	SceneObj_Gear_ElemForce_Electric_Big					2	SetGadgetState			
70330033	炼金风 小	ART/Others/Gadget/SceneObject/Other/SceneObj_Other_Property_Prop_ChemistrySeed				5004	19	炼金风 小	SceneObj_Gear_ElemForce_Wind					2	SetGadgetState			
70330034	炼金风 大	ART/Others/Gadget/SceneObject/Other/SceneObj_Other_Property_Prop_ChemistrySeed				5004	19	炼金风 大	SceneObj_Gear_ElemForce_Wind_Big					2	SetGadgetState			
70330035	炼金岩 小	ART/Others/Gadget/SceneObject/Other/SceneObj_Other_Property_Prop_ChemistrySeed				5004	19	炼金岩 小	SceneObj_Gear_ElemForce_Rocky					2	SetGadgetState			
70330036	炼金岩 大	ART/Others/Gadget/SceneObject/Other/SceneObj_Other_Property_Prop_ChemistrySeed				5004	19	炼金岩 大	SceneObj_Gear_ElemForce_Rocky_Big					2	SetGadgetState			
70330037	炼金草 小	ART/Others/Gadget/SceneObject/Other/SceneObj_Other_Property_Prop_ChemistrySeed				5004	19	炼金草 小	SceneObj_Gear_ElemForce_Grass					2	SetGadgetState			
70330038	炼金草 大	ART/Others/Gadget/SceneObject/Other/SceneObj_Other_Property_Prop_ChemistrySeed				5004	19	炼金草 大	SceneObj_Gear_ElemForce_Grass_Big					2	SetGadgetState			
70330039	收取秘宝	ART/Others/Gadget/SceneObject/Gear/SceneObj_Gear_Property_Prop_CrucibleReword_01				1001	44	炼金炉领奖台	SceneObj_Gear_ElemForce_Operator				1		SetGadgetState			
70330040	陨石分数提交器	ART/Others/SkillObj/SkillObj_EmptyGadget				5004	19	陨石分数提交器	SceneObj_Aster_UpLoader					2	SetGadgetState			
70330041	领取奖励	ART/Others/Gadget/SceneObject/Gear/SceneObj_Gear_Property_Prop_BigAsterReword_01				1001	47	大陨石领奖台	SceneObj_Gear_AsterLarge_Operator				1			Default_Item		
70330042	陨石分数提交器	ART/Others/SkillObj/SkillObj_EmptyGadget				5004	19	陨石分数提交器 小	SceneObj_Aster_UpLoader_Small					2	SetGadgetState			
70330043	鬼火吸收器	ART/Others/Gadget/SceneObject/Gear/SceneObj_Gear_Property_Ani_Prop_Rockstraight_02				5001	30	鬼火吸收器	SceneObj_Level_Common_Property_Prop_GuihuoJizuo_01				1		SetGadgetState			
70330044	搬运鬼火	ART/Others/Gadget/SceneObject/Other/SceneObj_Level_Common_Property_Prop_Guiguo_01				5001	19	搬运鬼火	SceneObj_Level_Common_Property_Prop_Guiguo_01					3	SetGadgetState			
70330045	塔防传送门	ART/Others/SceneObj/SceneObj_WorldArea_Operator				5001	30	塔防传送门	SceneObj_Level_Common_Property_Prop_Portal_01				1	2	SetGadgetState			
70330046	机关棋谭	ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Ly_Property_Prop_TheatreMechanicus_01				5001	19	机关棋谭	SceneObj_Gear_TowerDefence_TheatreMechanicus									
70330047	搬运鬼火逻辑恢复器	ART/Others/SkillObj/SkillObj_EmptyGadget				5001	19	搬运鬼火逻辑恢复器	SceneObj_Level_Common_Property_Prop_Guiguo_Revert					3	SetGadgetState			
70330048	若陀龙王变色水晶01	ART/Others/Gadget/SceneObject/Prop/SceneObj_Level_Common_Property_Ani_Prop_DahakaCrystal_01_01				5001	19	若陀龙王变色水晶01	Dahaka_Crystal					2				
70330049	若陀龙王变色水晶02	ART/Others/Gadget/SceneObject/Prop/SceneObj_Level_Common_Property_Ani_Prop_DahakaCrystal_01_02				5001	19	若陀龙王变色水晶02	Dahaka_Crystal					2				
70330050	若陀龙王变色水晶03	ART/Others/Gadget/SceneObject/Prop/SceneObj_Level_Common_Property_Ani_Prop_DahakaCrystal_01_03				5001	19	若陀龙王变色水晶03	Dahaka_Crystal					2				
70330051	若陀龙王变色水晶04	ART/Others/Gadget/SceneObject/Prop/SceneObj_Level_Common_Property_Ani_Prop_DahakaCrystal_01_04				5001	19	若陀龙王变色水晶04	Dahaka_Crystal					2				
70330052	若陀龙王变色水晶05	ART/Others/Gadget/SceneObject/Prop/SceneObj_Level_Common_Property_Ani_Prop_DahakaCrystal_01_05				5001	19	若陀龙王变色水晶05	Dahaka_Crystal					2				
70330053	若陀龙王变色水晶06	ART/Others/Gadget/SceneObject/Prop/SceneObj_Level_Common_Property_Ani_Prop_DahakaCrystal_01_06				5001	19	若陀龙王变色水晶06	Dahaka_Crystal					2				
70330054	能量球创生逻辑gadget	ART/Others/SceneObj/SceneObj_Gear_Combat_TracingEnergyBall_CreatorGadget				5001	19	能量球创生位置-圆盘活动	SceneObj_Gear_Combat_TracingEnergyBall_CreatorGadget						SetGadgetState			
70330055	追踪能量球	ART/Others/SceneObj/SceneObj_Gear_Combat_TracingEnergyBall				5001	3	追踪能量球-圆盘活动	SceneObj_Gear_Combat_TracingEnergyBall	1	1							
70330056	追踪能量球高速版	ART/Others/SceneObj/SceneObj_Gear_Combat_TracingEnergyBall				5001	3	追踪能量球高速版-圆盘活动	SceneObj_Gear_Combat_TracingEnergyBall_HighSpeed	1	1							
70330057	落雷安全区域	ART/Others/SceneObj/SceneObj_Gear_Combat_ThunderArea				5001	19	落雷安全区域-圆盘活动	SceneObj_Gear_Combat_ThunderArea						SetGadgetState			
70330058	躲猫猫棋	ART/Others/Gadget/SceneObject/Prop/SceneObj_Area_Md_Property_Prop_HideandSeekChess_01				5001	19	躲猫猫棋										
70330059	落雷安全区域一阶段	ART/Others/SceneObj/SceneObj_Gear_Combat_ThunderArea_Stage1				5001	19	落雷安全区域-圆盘活动	SceneObj_Gear_Combat_ThunderArea_Stage1									
70330060	落雷安全区域二阶段	ART/Others/SceneObj/SceneObj_Gear_Combat_ThunderArea_Stage2				5001	19	落雷安全区域-圆盘活动	SceneObj_Gear_Combat_ThunderArea_Stage2									
70330061	落雷安全区域三阶段	ART/Others/SceneObj/SceneObj_Gear_Combat_ThunderArea_Stage3				5001	19	落雷安全区域-圆盘活动	SceneObj_Gear_Combat_ThunderArea_Stage3									
70340011	地城奖励树	ART/Others/SceneObj/SceneObj_Gear_ThunderDungeon_RewardTree				5001	41	地城奖励树 雷	SceneObj_Gear_Operator_DungeonRewardPoint_Thunder		1			2	SetGadgetState	Default_Item		
70340012	地城奖励树	ART/Others/Gadget/SceneObject/Gear/SceneObj_Gear_Property_Prop_FireRewardTree				5001	41	地城奖励树 火	SceneObj_Gear_Operator_DungeonRewardPoint_Fire		1			2	SetGadgetState	Default_Item		
70340013	地城奖励树	ART/Others/SceneObj/SceneObj_Gear_ThunderDungeon_RewardTree				5001	41	地城奖励树 冰	SceneObj_Gear_Operator_DungeonRewardPoint_Ice		1			2	SetGadgetState	Default_Item		
70340014	地城奖励树	ART/Others/SceneObj/SceneObj_Gear_ThunderDungeon_RewardTree				5001	41	地城奖励树 水	SceneObj_Gear_Operator_DungeonRewardPoint_Water		1			2	SetGadgetState	Default_Item		
70350001	地城大门01	ART/Others/SceneObj/SceneObj_Gear_DungeonGate01				5001	25	原始门（废弃）	SceneObj_Gear_Gate_DungeonGate01		1					Default_Item		
70350002	地城大门02	ART/Others/SceneObj/SceneObj_Gear_DungeonGate02				5001	25	地城大门 倒品 大	SceneObj_Gear_Gate_DungeonGate02		1			1		Default_Item		
70350003	地城大门03	ART/Others/SceneObj/SceneObj_Gear_DungeonGate03				5001	25	地城大门 倒品 小	SceneObj_Gear_Gate_DungeonGate03		1			1		Default_Item		
70350004	升降铁栅栏	ART/Others/SceneObj/SceneObj_Gear_IronFence				5001	25	升降铁栅栏	SceneObj_Gear_Gate_IronFence		1					Default_Item		
70350005	横向机关门	ART/Others/SceneObj/SceneObj_Gear_PfDungeon_Door02				5001	25	横向机关门	SceneObj_Gear_Gate_PfDungeon_Door02		1			1		Default_Item		
70350006	升降铁栅栏	ART/Others/SceneObj/SceneObj_Gear_IronFence02				5001	25	升降铁栅栏 大	SceneObj_Gear_Gate_IronFence		1					Default_Item		
70350007	丘丘人升降木栅栏	ART/Others/SceneObj/Stages_Gear_HiliSleepingGroup02				5001	25	升降木栅栏	SceneObj_Gear_Gate_HiliSleepingGroup02		1					Default_Item		
70350008	循环地城奖励点	ART/Others/SkillObj/SkillObj_EmptyGadget				1001	40	循环地城奖励点	SceneObj_Item_Default_Item							Default_Item		
70350009	地城大门04	ART/Others/SceneObj/SceneObj_Gear_DungeonGate04				5001	25	地城大门 特效	SceneObj_Gear_Gate_DungeonGate04		1			1		Default_Item		
70350010	怪物召唤器	ART/Others/SceneObj/SceneObj_Gear_MonsterCreater				5001	25	怪物召唤器	SceneObj_Gear_Other_MonsterCreater		1					Default_Item		
